"k0","year","","","hh","mm","fecha","variables","files"
"4","2010","2","10","18","0","2010-02-10 18:00:00","T","MERRA2.2010041.180.resampled.T.tif"
"4","2010","2","10","18","0","2010-02-10 18:00:00","U","MERRA2.2010041.180.resampled.U.tif"
"4","2010","2","10","18","0","2010-02-10 18:00:00","V","MERRA2.2010041.180.resampled.V.tif"
"4","2010","2","11","18","0","2010-02-11 18:00:00","PS","MERRA2.2010042.180.resampled.PS.tif"
"4","2010","2","11","18","0","2010-02-11 18:00:00","RH","MERRA2.2010042.180.resampled.RH.tif"
"4","2010","2","11","18","0","2010-02-11 18:00:00","T","MERRA2.2010042.180.resampled.T.tif"
"4","2010","2","11","18","0","2010-02-11 18:00:00","U","MERRA2.2010042.180.resampled.U.tif"
"4","2010","2","11","18","0","2010-02-11 18:00:00","V","MERRA2.2010042.180.resampled.V.tif"
"4","2010","2","12","12","0","2010-02-12 12:00:00","PS","MERRA2.2010043.120.resampled.PS.tif"
"4","2010","2","12","12","0","2010-02-12 12:00:00","RH","MERRA2.2010043.120.resampled.RH.tif"
"4","2010","2","12","12","0","2010-02-12 12:00:00","T","MERRA2.2010043.120.resampled.T.tif"
"4","2010","2","12","12","0","2010-02-12 12:00:00","U","MERRA2.2010043.120.resampled.U.tif"
"4","2010","2","12","12","0","2010-02-12 12:00:00","V","MERRA2.2010043.120.resampled.V.tif"
"4","2010","2","12","18","0","2010-02-12 18:00:00","PS","MERRA2.2010043.180.resampled.PS.tif"
"4","2010","2","12","18","0","2010-02-12 18:00:00","RH","MERRA2.2010043.180.resampled.RH.tif"
"4","2010","2","12","18","0","2010-02-12 18:00:00","T","MERRA2.2010043.180.resampled.T.tif"
"4","2010","2","12","18","0","2010-02-12 18:00:00","U","MERRA2.2010043.180.resampled.U.tif"
"4","2010","2","12","18","0","2010-02-12 18:00:00","V","MERRA2.2010043.180.resampled.V.tif"
"4","2010","2","13","18","0","2010-02-13 18:00:00","PS","MERRA2.2010044.180.resampled.PS.tif"
"4","2010","2","13","18","0","2010-02-13 18:00:00","RH","MERRA2.2010044.180.resampled.RH.tif"
"4","2010","2","13","18","0","2010-02-13 18:00:00","T","MERRA2.2010044.180.resampled.T.tif"
"4","2010","2","13","18","0","2010-02-13 18:00:00","U","MERRA2.2010044.180.resampled.U.tif"
"4","2010","2","13","18","0","2010-02-13 18:00:00","V","MERRA2.2010044.180.resampled.V.tif"
"4","2010","2","14","18","0","2010-02-14 18:00:00","PS","MERRA2.2010045.180.resampled.PS.tif"
"4","2010","2","14","18","0","2010-02-14 18:00:00","RH","MERRA2.2010045.180.resampled.RH.tif"
"4","2010","2","14","18","0","2010-02-14 18:00:00","T","MERRA2.2010045.180.resampled.T.tif"
"4","2010","2","14","18","0","2010-02-14 18:00:00","U","MERRA2.2010045.180.resampled.U.tif"
"4","2010","2","14","18","0","2010-02-14 18:00:00","V","MERRA2.2010045.180.resampled.V.tif"
"4","2010","2","15","18","0","2010-02-15 18:00:00","PS","MERRA2.2010046.180.resampled.PS.tif"
"4","2010","2","15","18","0","2010-02-15 18:00:00","RH","MERRA2.2010046.180.resampled.RH.tif"
"4","2010","2","15","18","0","2010-02-15 18:00:00","T","MERRA2.2010046.180.resampled.T.tif"
"4","2010","2","15","18","0","2010-02-15 18:00:00","U","MERRA2.2010046.180.resampled.U.tif"
"4","2010","2","15","18","0","2010-02-15 18:00:00","V","MERRA2.2010046.180.resampled.V.tif"
"4","2010","2","16","18","0","2010-02-16 18:00:00","PS","MERRA2.2010047.180.resampled.PS.tif"
"4","2010","2","16","18","0","2010-02-16 18:00:00","RH","MERRA2.2010047.180.resampled.RH.tif"
"4","2010","2","16","18","0","2010-02-16 18:00:00","T","MERRA2.2010047.180.resampled.T.tif"
"4","2010","2","16","18","0","2010-02-16 18:00:00","U","MERRA2.2010047.180.resampled.U.tif"
"4","2010","2","16","18","0","2010-02-16 18:00:00","V","MERRA2.2010047.180.resampled.V.tif"
"4","2010","2","17","15","0","2010-02-17 15:00:00","PS","MERRA2.2010048.150.resampled.PS.tif"
"4","2010","2","17","15","0","2010-02-17 15:00:00","RH","MERRA2.2010048.150.resampled.RH.tif"
"4","2010","2","17","15","0","2010-02-17 15:00:00","T","MERRA2.2010048.150.resampled.T.tif"
"4","2010","2","17","15","0","2010-02-17 15:00:00","U","MERRA2.2010048.150.resampled.U.tif"
"4","2010","2","17","15","0","2010-02-17 15:00:00","V","MERRA2.2010048.150.resampled.V.tif"
"4","2010","2","17","18","0","2010-02-17 18:00:00","PS","MERRA2.2010048.180.resampled.PS.tif"
"4","2010","2","17","18","0","2010-02-17 18:00:00","RH","MERRA2.2010048.180.resampled.RH.tif"
"4","2010","2","17","18","0","2010-02-17 18:00:00","T","MERRA2.2010048.180.resampled.T.tif"
"4","2010","2","17","18","0","2010-02-17 18:00:00","U","MERRA2.2010048.180.resampled.U.tif"
"4","2010","2","17","18","0","2010-02-17 18:00:00","V","MERRA2.2010048.180.resampled.V.tif"
"4","2010","2","18","18","0","2010-02-18 18:00:00","PS","MERRA2.2010049.180.resampled.PS.tif"
"4","2010","2","18","18","0","2010-02-18 18:00:00","RH","MERRA2.2010049.180.resampled.RH.tif"
"4","2010","2","18","18","0","2010-02-18 18:00:00","T","MERRA2.2010049.180.resampled.T.tif"
"4","2010","2","18","18","0","2010-02-18 18:00:00","U","MERRA2.2010049.180.resampled.U.tif"
"4","2010","2","18","18","0","2010-02-18 18:00:00","V","MERRA2.2010049.180.resampled.V.tif"
"4","2010","2","19","15","0","2010-02-19 15:00:00","PS","MERRA2.2010050.150.resampled.PS.tif"
"4","2010","2","19","15","0","2010-02-19 15:00:00","RH","MERRA2.2010050.150.resampled.RH.tif"
"4","2010","2","19","15","0","2010-02-19 15:00:00","T","MERRA2.2010050.150.resampled.T.tif"
"4","2010","2","19","15","0","2010-02-19 15:00:00","U","MERRA2.2010050.150.resampled.U.tif"
"4","2010","2","19","15","0","2010-02-19 15:00:00","V","MERRA2.2010050.150.resampled.V.tif"
"4","2010","2","19","18","0","2010-02-19 18:00:00","PS","MERRA2.2010050.180.resampled.PS.tif"
"4","2010","2","19","18","0","2010-02-19 18:00:00","RH","MERRA2.2010050.180.resampled.RH.tif"
"4","2010","2","19","18","0","2010-02-19 18:00:00","T","MERRA2.2010050.180.resampled.T.tif"
"4","2010","2","19","18","0","2010-02-19 18:00:00","U","MERRA2.2010050.180.resampled.U.tif"
"4","2010","2","19","18","0","2010-02-19 18:00:00","V","MERRA2.2010050.180.resampled.V.tif"
"4","2010","2","20","18","0","2010-02-20 18:00:00","PS","MERRA2.2010051.180.resampled.PS.tif"
"4","2010","2","20","18","0","2010-02-20 18:00:00","RH","MERRA2.2010051.180.resampled.RH.tif"
"4","2010","2","20","18","0","2010-02-20 18:00:00","T","MERRA2.2010051.180.resampled.T.tif"
"4","2010","2","20","18","0","2010-02-20 18:00:00","U","MERRA2.2010051.180.resampled.U.tif"
"4","2010","2","20","18","0","2010-02-20 18:00:00","V","MERRA2.2010051.180.resampled.V.tif"
"4","2010","2","21","12","0","2010-02-21 12:00:00","PS","MERRA2.2010052.120.resampled.PS.tif"
"4","2010","2","21","12","0","2010-02-21 12:00:00","RH","MERRA2.2010052.120.resampled.RH.tif"
"4","2010","2","21","12","0","2010-02-21 12:00:00","T","MERRA2.2010052.120.resampled.T.tif"
"4","2010","2","21","12","0","2010-02-21 12:00:00","U","MERRA2.2010052.120.resampled.U.tif"
"4","2010","2","21","12","0","2010-02-21 12:00:00","V","MERRA2.2010052.120.resampled.V.tif"
"4","2010","2","21","15","0","2010-02-21 15:00:00","PS","MERRA2.2010052.150.resampled.PS.tif"
"4","2010","2","21","15","0","2010-02-21 15:00:00","RH","MERRA2.2010052.150.resampled.RH.tif"
"4","2010","2","21","15","0","2010-02-21 15:00:00","T","MERRA2.2010052.150.resampled.T.tif"
"4","2010","2","21","15","0","2010-02-21 15:00:00","U","MERRA2.2010052.150.resampled.U.tif"
"4","2010","2","21","15","0","2010-02-21 15:00:00","V","MERRA2.2010052.150.resampled.V.tif"
"4","2010","2","21","18","0","2010-02-21 18:00:00","PS","MERRA2.2010052.180.resampled.PS.tif"
"4","2010","2","21","18","0","2010-02-21 18:00:00","RH","MERRA2.2010052.180.resampled.RH.tif"
"4","2010","2","21","18","0","2010-02-21 18:00:00","T","MERRA2.2010052.180.resampled.T.tif"
"4","2010","2","21","18","0","2010-02-21 18:00:00","U","MERRA2.2010052.180.resampled.U.tif"
"4","2010","2","21","18","0","2010-02-21 18:00:00","V","MERRA2.2010052.180.resampled.V.tif"
"4","2010","2","22","18","0","2010-02-22 18:00:00","PS","MERRA2.2010053.180.resampled.PS.tif"
"4","2010","2","22","18","0","2010-02-22 18:00:00","RH","MERRA2.2010053.180.resampled.RH.tif"
"4","2010","2","22","18","0","2010-02-22 18:00:00","T","MERRA2.2010053.180.resampled.T.tif"
"4","2010","2","22","18","0","2010-02-22 18:00:00","U","MERRA2.2010053.180.resampled.U.tif"
"4","2010","2","22","18","0","2010-02-22 18:00:00","V","MERRA2.2010053.180.resampled.V.tif"
"4","2010","2","23","18","0","2010-02-23 18:00:00","PS","MERRA2.2010054.180.resampled.PS.tif"
"4","2010","2","23","18","0","2010-02-23 18:00:00","RH","MERRA2.2010054.180.resampled.RH.tif"
"4","2010","2","23","18","0","2010-02-23 18:00:00","T","MERRA2.2010054.180.resampled.T.tif"
"4","2010","2","23","18","0","2010-02-23 18:00:00","U","MERRA2.2010054.180.resampled.U.tif"
"4","2010","2","23","18","0","2010-02-23 18:00:00","V","MERRA2.2010054.180.resampled.V.tif"
"4","2010","2","24","18","0","2010-02-24 18:00:00","PS","MERRA2.2010055.180.resampled.PS.tif"
"4","2010","2","24","18","0","2010-02-24 18:00:00","RH","MERRA2.2010055.180.resampled.RH.tif"
"4","2010","2","24","18","0","2010-02-24 18:00:00","T","MERRA2.2010055.180.resampled.T.tif"
"4","2010","2","24","18","0","2010-02-24 18:00:00","U","MERRA2.2010055.180.resampled.U.tif"
"4","2010","2","24","18","0","2010-02-24 18:00:00","V","MERRA2.2010055.180.resampled.V.tif"
"4","2010","2","25","18","0","2010-02-25 18:00:00","PS","MERRA2.2010056.180.resampled.PS.tif"
"4","2010","2","25","18","0","2010-02-25 18:00:00","RH","MERRA2.2010056.180.resampled.RH.tif"
"4","2010","2","25","18","0","2010-02-25 18:00:00","T","MERRA2.2010056.180.resampled.T.tif"
"4","2010","2","25","18","0","2010-02-25 18:00:00","U","MERRA2.2010056.180.resampled.U.tif"
"4","2010","2","25","18","0","2010-02-25 18:00:00","V","MERRA2.2010056.180.resampled.V.tif"
"4","2010","2","26","15","0","2010-02-26 15:00:00","PS","MERRA2.2010057.150.resampled.PS.tif"
"4","2010","2","26","15","0","2010-02-26 15:00:00","RH","MERRA2.2010057.150.resampled.RH.tif"
"4","2010","2","26","15","0","2010-02-26 15:00:00","T","MERRA2.2010057.150.resampled.T.tif"
"4","2010","2","26","15","0","2010-02-26 15:00:00","U","MERRA2.2010057.150.resampled.U.tif"
"4","2010","2","26","15","0","2010-02-26 15:00:00","V","MERRA2.2010057.150.resampled.V.tif"
"4","2010","2","26","18","0","2010-02-26 18:00:00","PS","MERRA2.2010057.180.resampled.PS.tif"
"4","2010","2","26","18","0","2010-02-26 18:00:00","RH","MERRA2.2010057.180.resampled.RH.tif"
"4","2010","2","26","18","0","2010-02-26 18:00:00","T","MERRA2.2010057.180.resampled.T.tif"
"4","2010","2","26","18","0","2010-02-26 18:00:00","U","MERRA2.2010057.180.resampled.U.tif"
"4","2010","2","26","18","0","2010-02-26 18:00:00","V","MERRA2.2010057.180.resampled.V.tif"
"4","2010","2","27","18","0","2010-02-27 18:00:00","PS","MERRA2.2010058.180.resampled.PS.tif"
"4","2010","2","27","18","0","2010-02-27 18:00:00","RH","MERRA2.2010058.180.resampled.RH.tif"
"4","2010","2","27","18","0","2010-02-27 18:00:00","T","MERRA2.2010058.180.resampled.T.tif"
"4","2010","2","27","18","0","2010-02-27 18:00:00","U","MERRA2.2010058.180.resampled.U.tif"
"4","2010","2","27","18","0","2010-02-27 18:00:00","V","MERRA2.2010058.180.resampled.V.tif"
"4","2010","2","28","12","0","2010-02-28 12:00:00","PS","MERRA2.2010059.120.resampled.PS.tif"
"4","2010","2","28","12","0","2010-02-28 12:00:00","RH","MERRA2.2010059.120.resampled.RH.tif"
"4","2010","2","28","12","0","2010-02-28 12:00:00","T","MERRA2.2010059.120.resampled.T.tif"
"4","2010","2","28","12","0","2010-02-28 12:00:00","U","MERRA2.2010059.120.resampled.U.tif"
"4","2010","2","28","12","0","2010-02-28 12:00:00","V","MERRA2.2010059.120.resampled.V.tif"
"4","2010","2","28","15","0","2010-02-28 15:00:00","PS","MERRA2.2010059.150.resampled.PS.tif"
"4","2010","2","28","15","0","2010-02-28 15:00:00","RH","MERRA2.2010059.150.resampled.RH.tif"
"4","2010","2","28","15","0","2010-02-28 15:00:00","T","MERRA2.2010059.150.resampled.T.tif"
"4","2010","2","28","15","0","2010-02-28 15:00:00","U","MERRA2.2010059.150.resampled.U.tif"
"4","2010","2","28","15","0","2010-02-28 15:00:00","V","MERRA2.2010059.150.resampled.V.tif"
"4","2010","2","28","18","0","2010-02-28 18:00:00","PS","MERRA2.2010059.180.resampled.PS.tif"
"4","2010","2","28","18","0","2010-02-28 18:00:00","RH","MERRA2.2010059.180.resampled.RH.tif"
"4","2010","2","28","18","0","2010-02-28 18:00:00","T","MERRA2.2010059.180.resampled.T.tif"
"4","2010","2","28","18","0","2010-02-28 18:00:00","U","MERRA2.2010059.180.resampled.U.tif"
"4","2010","2","28","18","0","2010-02-28 18:00:00","V","MERRA2.2010059.180.resampled.V.tif"
"4","2010","3","1","18","0","2010-03-01 18:00:00","PS","MERRA2.2010060.180.resampled.PS.tif"
"4","2010","3","1","18","0","2010-03-01 18:00:00","RH","MERRA2.2010060.180.resampled.RH.tif"
"4","2010","3","1","18","0","2010-03-01 18:00:00","T","MERRA2.2010060.180.resampled.T.tif"
"4","2010","3","1","18","0","2010-03-01 18:00:00","U","MERRA2.2010060.180.resampled.U.tif"
"4","2010","3","1","18","0","2010-03-01 18:00:00","V","MERRA2.2010060.180.resampled.V.tif"
"4","2010","3","2","18","0","2010-03-02 18:00:00","PS","MERRA2.2010061.180.resampled.PS.tif"
"4","2010","3","2","18","0","2010-03-02 18:00:00","RH","MERRA2.2010061.180.resampled.RH.tif"
"4","2010","3","2","18","0","2010-03-02 18:00:00","T","MERRA2.2010061.180.resampled.T.tif"
"4","2010","3","2","18","0","2010-03-02 18:00:00","U","MERRA2.2010061.180.resampled.U.tif"
"4","2010","3","2","18","0","2010-03-02 18:00:00","V","MERRA2.2010061.180.resampled.V.tif"
"4","2010","3","3","18","0","2010-03-03 18:00:00","PS","MERRA2.2010062.180.resampled.PS.tif"
"4","2010","3","3","18","0","2010-03-03 18:00:00","RH","MERRA2.2010062.180.resampled.RH.tif"
"4","2010","3","3","18","0","2010-03-03 18:00:00","T","MERRA2.2010062.180.resampled.T.tif"
"4","2010","3","3","18","0","2010-03-03 18:00:00","U","MERRA2.2010062.180.resampled.U.tif"
"4","2010","3","3","18","0","2010-03-03 18:00:00","V","MERRA2.2010062.180.resampled.V.tif"
"4","2010","3","4","18","0","2010-03-04 18:00:00","PS","MERRA2.2010063.180.resampled.PS.tif"
"4","2010","3","4","18","0","2010-03-04 18:00:00","RH","MERRA2.2010063.180.resampled.RH.tif"
"4","2010","3","4","18","0","2010-03-04 18:00:00","T","MERRA2.2010063.180.resampled.T.tif"
"4","2010","3","4","18","0","2010-03-04 18:00:00","U","MERRA2.2010063.180.resampled.U.tif"
"4","2010","3","4","18","0","2010-03-04 18:00:00","V","MERRA2.2010063.180.resampled.V.tif"
"4","2010","3","5","15","0","2010-03-05 15:00:00","PS","MERRA2.2010064.150.resampled.PS.tif"
"4","2010","3","5","15","0","2010-03-05 15:00:00","RH","MERRA2.2010064.150.resampled.RH.tif"
"4","2010","3","5","15","0","2010-03-05 15:00:00","T","MERRA2.2010064.150.resampled.T.tif"
"4","2010","3","5","15","0","2010-03-05 15:00:00","U","MERRA2.2010064.150.resampled.U.tif"
"4","2010","3","5","15","0","2010-03-05 15:00:00","V","MERRA2.2010064.150.resampled.V.tif"
"4","2010","3","5","18","0","2010-03-05 18:00:00","PS","MERRA2.2010064.180.resampled.PS.tif"
"4","2010","3","5","18","0","2010-03-05 18:00:00","RH","MERRA2.2010064.180.resampled.RH.tif"
"4","2010","3","5","18","0","2010-03-05 18:00:00","T","MERRA2.2010064.180.resampled.T.tif"
"4","2010","3","5","18","0","2010-03-05 18:00:00","U","MERRA2.2010064.180.resampled.U.tif"
"4","2010","3","5","18","0","2010-03-05 18:00:00","V","MERRA2.2010064.180.resampled.V.tif"
"4","2010","3","6","18","0","2010-03-06 18:00:00","PS","MERRA2.2010065.180.resampled.PS.tif"
"4","2010","3","6","18","0","2010-03-06 18:00:00","RH","MERRA2.2010065.180.resampled.RH.tif"
"4","2010","3","6","18","0","2010-03-06 18:00:00","T","MERRA2.2010065.180.resampled.T.tif"
"4","2010","3","6","18","0","2010-03-06 18:00:00","U","MERRA2.2010065.180.resampled.U.tif"
"4","2010","3","6","18","0","2010-03-06 18:00:00","V","MERRA2.2010065.180.resampled.V.tif"
"4","2010","3","7","15","0","2010-03-07 15:00:00","PS","MERRA2.2010066.150.resampled.PS.tif"
"4","2010","3","7","15","0","2010-03-07 15:00:00","RH","MERRA2.2010066.150.resampled.RH.tif"
"4","2010","3","7","15","0","2010-03-07 15:00:00","T","MERRA2.2010066.150.resampled.T.tif"
"4","2010","3","7","15","0","2010-03-07 15:00:00","U","MERRA2.2010066.150.resampled.U.tif"
"4","2010","3","7","15","0","2010-03-07 15:00:00","V","MERRA2.2010066.150.resampled.V.tif"
"4","2010","3","7","18","0","2010-03-07 18:00:00","PS","MERRA2.2010066.180.resampled.PS.tif"
"4","2010","3","7","18","0","2010-03-07 18:00:00","RH","MERRA2.2010066.180.resampled.RH.tif"
"4","2010","3","7","18","0","2010-03-07 18:00:00","T","MERRA2.2010066.180.resampled.T.tif"
"4","2010","3","7","18","0","2010-03-07 18:00:00","U","MERRA2.2010066.180.resampled.U.tif"
"4","2010","3","7","18","0","2010-03-07 18:00:00","V","MERRA2.2010066.180.resampled.V.tif"
"4","2010","3","8","18","0","2010-03-08 18:00:00","PS","MERRA2.2010067.180.resampled.PS.tif"
"4","2010","3","8","18","0","2010-03-08 18:00:00","RH","MERRA2.2010067.180.resampled.RH.tif"
"4","2010","3","8","18","0","2010-03-08 18:00:00","T","MERRA2.2010067.180.resampled.T.tif"
"4","2010","3","8","18","0","2010-03-08 18:00:00","U","MERRA2.2010067.180.resampled.U.tif"
"4","2010","3","8","18","0","2010-03-08 18:00:00","V","MERRA2.2010067.180.resampled.V.tif"
"4","2010","3","9","18","0","2010-03-09 18:00:00","PS","MERRA2.2010068.180.resampled.PS.tif"
"4","2010","3","9","18","0","2010-03-09 18:00:00","RH","MERRA2.2010068.180.resampled.RH.tif"
"4","2010","3","9","18","0","2010-03-09 18:00:00","T","MERRA2.2010068.180.resampled.T.tif"
"4","2010","3","9","18","0","2010-03-09 18:00:00","U","MERRA2.2010068.180.resampled.U.tif"
"4","2010","3","9","18","0","2010-03-09 18:00:00","V","MERRA2.2010068.180.resampled.V.tif"
"4","2010","3","10","18","0","2010-03-10 18:00:00","PS","MERRA2.2010069.180.resampled.PS.tif"
"4","2010","3","10","18","0","2010-03-10 18:00:00","RH","MERRA2.2010069.180.resampled.RH.tif"
"4","2010","3","10","18","0","2010-03-10 18:00:00","T","MERRA2.2010069.180.resampled.T.tif"
"4","2010","3","10","18","0","2010-03-10 18:00:00","U","MERRA2.2010069.180.resampled.U.tif"
"4","2010","3","10","18","0","2010-03-10 18:00:00","V","MERRA2.2010069.180.resampled.V.tif"
"4","2010","3","11","18","0","2010-03-11 18:00:00","PS","MERRA2.2010070.180.resampled.PS.tif"
"4","2010","3","11","18","0","2010-03-11 18:00:00","RH","MERRA2.2010070.180.resampled.RH.tif"
"4","2010","3","11","18","0","2010-03-11 18:00:00","T","MERRA2.2010070.180.resampled.T.tif"
"4","2010","3","11","18","0","2010-03-11 18:00:00","U","MERRA2.2010070.180.resampled.U.tif"
"4","2010","3","11","18","0","2010-03-11 18:00:00","V","MERRA2.2010070.180.resampled.V.tif"
"4","2010","3","12","18","0","2010-03-12 18:00:00","PS","MERRA2.2010071.180.resampled.PS.tif"
"4","2010","3","12","18","0","2010-03-12 18:00:00","RH","MERRA2.2010071.180.resampled.RH.tif"
"4","2010","3","12","18","0","2010-03-12 18:00:00","T","MERRA2.2010071.180.resampled.T.tif"
"4","2010","3","12","18","0","2010-03-12 18:00:00","U","MERRA2.2010071.180.resampled.U.tif"
"4","2010","3","12","18","0","2010-03-12 18:00:00","V","MERRA2.2010071.180.resampled.V.tif"
"4","2010","3","13","18","0","2010-03-13 18:00:00","PS","MERRA2.2010072.180.resampled.PS.tif"
"4","2010","3","13","18","0","2010-03-13 18:00:00","RH","MERRA2.2010072.180.resampled.RH.tif"
"4","2010","3","13","18","0","2010-03-13 18:00:00","T","MERRA2.2010072.180.resampled.T.tif"
"4","2010","3","13","18","0","2010-03-13 18:00:00","U","MERRA2.2010072.180.resampled.U.tif"
"4","2010","3","13","18","0","2010-03-13 18:00:00","V","MERRA2.2010072.180.resampled.V.tif"
"4","2010","3","14","15","0","2010-03-14 15:00:00","PS","MERRA2.2010073.150.resampled.PS.tif"
"4","2010","3","14","15","0","2010-03-14 15:00:00","RH","MERRA2.2010073.150.resampled.RH.tif"
"4","2010","3","14","15","0","2010-03-14 15:00:00","T","MERRA2.2010073.150.resampled.T.tif"
"4","2010","3","14","15","0","2010-03-14 15:00:00","U","MERRA2.2010073.150.resampled.U.tif"
"4","2010","3","14","15","0","2010-03-14 15:00:00","V","MERRA2.2010073.150.resampled.V.tif"
"4","2010","3","14","18","0","2010-03-14 18:00:00","PS","MERRA2.2010073.180.resampled.PS.tif"
"4","2010","3","14","18","0","2010-03-14 18:00:00","RH","MERRA2.2010073.180.resampled.RH.tif"
"4","2010","3","14","18","0","2010-03-14 18:00:00","T","MERRA2.2010073.180.resampled.T.tif"
"4","2010","3","14","18","0","2010-03-14 18:00:00","U","MERRA2.2010073.180.resampled.U.tif"
"4","2010","3","14","18","0","2010-03-14 18:00:00","V","MERRA2.2010073.180.resampled.V.tif"
"4","2010","3","15","18","0","2010-03-15 18:00:00","PS","MERRA2.2010074.180.resampled.PS.tif"
"4","2010","3","15","18","0","2010-03-15 18:00:00","RH","MERRA2.2010074.180.resampled.RH.tif"
