Fecha_Hora (yyyy-mm-dd hh:mm:ss);Satelite;AODnm;valor_AOD;estacion_pm
28/03/2011 13:25;T;550;NA;BB2
29/03/2011 14:05;T;550;0.232871383;LBO
29/03/2011 14:05;T;550;0.206337348;CEN
29/03/2011 14:05;T;550;0.215251818;COR
29/03/2011 14:05;T;550;0.196386173;PAL
29/03/2011 14:05;T;550;0.106881216;LMA
29/03/2011 14:05;T;550;0.029414721;DKS
29/03/2011 14:05;T;550;NA;BB1
29/03/2011 14:05;T;550;NA;BB2
30/03/2011 13:10;T;550;0.12429297;LBO
30/03/2011 13:10;T;550;0.126330107;CEN
30/03/2011 13:10;T;550;0.151477531;COR
30/03/2011 13:10;T;550;0.143115401;PAL
30/03/2011 13:10;T;550;0.037302788;LMA
30/03/2011 13:10;T;550;0.043809243;DKS
30/03/2011 13:10;T;550;NA;BB1
30/03/2011 13:10;T;550;NA;BB2
30/03/2011 14:50;T;550;0.071861528;LBO
30/03/2011 14:50;T;550;0.078357585;CEN
30/03/2011 14:50;T;550;0.080576658;COR
30/03/2011 14:50;T;550;0.06882301;PAL
30/03/2011 14:50;T;550;0.023942996;LMA
30/03/2011 14:50;T;550;0.025272029;DKS
30/03/2011 14:50;T;550;NA;BB1
30/03/2011 14:50;T;550;NA;BB2
31/03/2011 13:55;T;550;0.154050559;LBO
31/03/2011 13:55;T;550;0.184538305;CEN
31/03/2011 13:55;T;550;0.176004037;COR
31/03/2011 13:55;T;550;0.194344342;PAL
31/03/2011 13:55;T;550;0.148470417;LMA
31/03/2011 13:55;T;550;0.065895282;DKS
31/03/2011 13:55;T;550;NA;BB1
31/03/2011 13:55;T;550;NA;BB2
01/04/2011 14:40;T;550;0.157140851;LBO
01/04/2011 14:40;T;550;0.150253996;CEN
01/04/2011 14:40;T;550;0.18525283;COR
01/04/2011 14:40;T;550;0.166186228;PAL
01/04/2011 14:40;T;550;0.108765833;LMA
01/04/2011 14:40;T;550;0.105229355;DKS
01/04/2011 14:40;T;550;NA;BB1
01/04/2011 14:40;T;550;NA;BB2
02/04/2011 13:45;T;550;0.397971332;LBO
02/04/2011 13:45;T;550;0.397550136;CEN
02/04/2011 13:45;T;550;0.393713266;COR
02/04/2011 13:45;T;550;0.390407771;PAL
02/04/2011 13:45;T;550;0.292341083;LMA
02/04/2011 13:45;T;550;0.285114259;DKS
02/04/2011 13:45;T;550;NA;BB1
02/04/2011 13:45;T;550;NA;BB2
04/04/2011 13:30;T;550;0.154966056;LBO
04/04/2011 13:30;T;550;0.151993111;CEN
04/04/2011 13:30;T;550;0.147567049;COR
04/04/2011 13:30;T;550;0.153522357;PAL
04/04/2011 13:30;T;550;0.069290601;LMA
04/04/2011 13:30;T;550;0.062219229;DKS
04/04/2011 13:30;T;550;NA;BB1
04/04/2011 13:30;T;550;NA;BB2
06/04/2011 13:20;T;550;0.112817846;LBO
06/04/2011 13:20;T;550;0.132331759;CEN
06/04/2011 13:20;T;550;0.170449391;COR
06/04/2011 13:20;T;550;0.126984701;PAL
06/04/2011 13:20;T;550;0.039003383;LMA
06/04/2011 13:20;T;550;0.046191961;DKS
06/04/2011 13:20;T;550;NA;BB1
06/04/2011 13:20;T;550;NA;BB2
09/04/2011 13:50;T;550;0.207904264;LBO
09/04/2011 13:50;T;550;0.219456106;CEN
09/04/2011 13:50;T;550;0.210291386;COR
09/04/2011 13:50;T;550;0.203866869;PAL
09/04/2011 13:50;T;550;0.130138919;LMA
09/04/2011 13:50;T;550;0.077396378;DKS
09/04/2011 13:50;T;550;NA;BB1
09/04/2011 13:50;T;550;NA;BB2
10/04/2011 14:30;T;550;0.124025352;LBO
10/04/2011 14:30;T;550;0.126675084;CEN
10/04/2011 14:30;T;550;0.136581481;COR
10/04/2011 14:30;T;550;0.135185972;PAL
10/04/2011 14:30;T;550;0.064963102;LMA
10/04/2011 14:30;T;550;0.047164541;DKS
10/04/2011 14:30;T;550;NA;BB1
10/04/2011 14:30;T;550;NA;BB2
11/04/2011 13:35;T;550;0.177577466;LBO
11/04/2011 13:35;T;550;0.223808885;CEN
11/04/2011 13:35;T;550;0.255036443;COR
11/04/2011 13:35;T;550;0.227777973;PAL
11/04/2011 13:35;T;550;0.094579786;LMA
11/04/2011 13:35;T;550;0.073839538;DKS
11/04/2011 13:35;T;550;NA;BB1
11/04/2011 13:35;T;550;NA;BB2
12/04/2011 14:20;T;550;0.170068249;LBO
12/04/2011 14:20;T;550;0.211054459;CEN
12/04/2011 14:20;T;550;0.188759893;COR
12/04/2011 14:20;T;550;0.199685991;PAL
12/04/2011 14:20;T;550;0.165520445;LMA
12/04/2011 14:20;T;550;0.158061653;DKS
12/04/2011 14:20;T;550;NA;BB1
12/04/2011 14:20;T;550;NA;BB2
13/04/2011 13:25;T;550;0.196787685;LBO
13/04/2011 13:25;T;550;0.217139468;CEN
13/04/2011 13:25;T;550;0.230223671;COR
13/04/2011 13:25;T;550;0.218018323;PAL
13/04/2011 13:25;T;550;0.187318027;LMA
13/04/2011 13:25;T;550;0.177105889;DKS
13/04/2011 13:25;T;550;NA;BB1
13/04/2011 13:25;T;550;NA;BB2
16/04/2011 13:55;T;550;0.224251643;LBO
16/04/2011 13:55;T;550;0.219343603;CEN
16/04/2011 13:55;T;550;0.223498851;COR
16/04/2011 13:55;T;550;0.210802883;PAL
16/04/2011 13:55;T;550;0.173722506;LMA
16/04/2011 13:55;T;550;0.16211614;DKS
16/04/2011 13:55;T;550;NA;BB1
16/04/2011 13:55;T;550;NA;BB2
18/04/2011 13:45;T;550;0.122791186;LBO
18/04/2011 13:45;T;550;0.14078936;CEN
18/04/2011 13:45;T;550;0.167999998;COR
18/04/2011 13:45;T;550;0.122953832;PAL
18/04/2011 13:45;T;550;0.073621608;LMA
18/04/2011 13:45;T;550;0.045124091;DKS
18/04/2011 13:45;T;550;NA;BB1
18/04/2011 13:45;T;550;NA;BB2
19/04/2011 14:25;T;550;0.095206589;LBO
19/04/2011 14:25;T;550;0.134769067;CEN
19/04/2011 14:25;T;550;0.128999993;COR
19/04/2011 14:25;T;550;0.128590956;PAL
19/04/2011 14:25;T;550;0.077000596;LMA
19/04/2011 14:25;T;550;0.053753126;DKS
19/04/2011 14:25;T;550;NA;BB1
19/04/2011 14:25;T;550;NA;BB2
23/04/2011 14:00;T;550;0.130326763;LBO
23/04/2011 14:00;T;550;0.112367719;CEN
23/04/2011 14:00;T;550;0.123407222;COR
23/04/2011 14:00;T;550;0.100686669;PAL
23/04/2011 14:00;T;550;0.135102302;LMA
23/04/2011 14:00;T;550;0.067562081;DKS
23/04/2011 14:00;T;550;NA;BB1
23/04/2011 14:00;T;550;NA;BB2
24/04/2011 13:05;T;550;0.120564319;LBO
24/04/2011 13:05;T;550;0.129456714;CEN
24/04/2011 13:05;T;550;0.186421245;COR
24/04/2011 13:05;T;550;0.172875062;PAL
24/04/2011 13:05;T;550;0.054147765;LMA
24/04/2011 13:05;T;550;0.052279513;DKS
24/04/2011 13:05;T;550;NA;BB1
24/04/2011 13:05;T;550;NA;BB2
24/04/2011 14:45;T;550;0.079858273;LBO
24/04/2011 14:45;T;550;0.089931056;CEN
24/04/2011 14:45;T;550;0.08616069;COR
24/04/2011 14:45;T;550;0.082414851;PAL
24/04/2011 14:45;T;550;0.046186954;LMA
24/04/2011 14:45;T;550;0.039465554;DKS
24/04/2011 14:45;T;550;NA;BB1
24/04/2011 14:45;T;550;NA;BB2
25/04/2011 13:50;T;550;0.129138887;LBO
25/04/2011 13:50;T;550;0.131450564;CEN
25/04/2011 13:50;T;550;0.130787715;COR
25/04/2011 13:50;T;550;0.131934196;PAL
25/04/2011 13:50;T;550;0.12624906;LMA
25/04/2011 13:50;T;550;0.125096112;DKS
25/04/2011 13:50;T;550;NA;BB1
25/04/2011 13:50;T;550;NA;BB2
26/04/2011 14:30;T;550;0.125758231;LBO
26/04/2011 14:30;T;550;0.145721495;CEN
26/04/2011 14:30;T;550;0.13872622;COR
26/04/2011 14:30;T;550;0.148922861;PAL
26/04/2011 14:30;T;550;0.102559678;LMA
26/04/2011 14:30;T;550;0.082022138;DKS
26/04/2011 14:30;T;550;NA;BB1
26/04/2011 14:30;T;550;NA;BB2
27/04/2011 13:35;T;550;0.131461963;LBO
27/04/2011 13:35;T;550;0.195796385;CEN
27/04/2011 13:35;T;550;0.226999998;COR
27/04/2011 13:35;T;550;0.173891589;PAL
27/04/2011 13:35;T;550;0.07977213;LMA
27/04/2011 13:35;T;550;0.078436568;DKS
27/04/2011 13:35;T;550;NA;BB1
27/04/2011 13:35;T;550;NA;BB2
02/05/2011 13:55;T;550;0.15864788;LBO
02/05/2011 13:55;T;550;0.171890348;CEN
02/05/2011 13:55;T;550;0.174290344;COR
02/05/2011 13:55;T;550;0.180536225;PAL
02/05/2011 13:55;T;550;0.1519261;LMA
02/05/2011 13:55;T;550;0.095288634;DKS
02/05/2011 13:55;T;550;NA;BB1
02/05/2011 13:55;T;550;NA;BB2
03/05/2011 14:40;T;550;0.077370785;LBO
03/05/2011 14:40;T;550;0.073964022;CEN
03/05/2011 14:40;T;550;0.079468898;COR
03/05/2011 14:40;T;550;0.08938776;PAL
03/05/2011 14:40;T;550;0.072070971;LMA
03/05/2011 14:40;T;550;0.066527598;DKS
03/05/2011 14:40;T;550;NA;BB1
03/05/2011 14:40;T;550;NA;BB2
04/05/2011 13:45;T;550;0.167192698;LBO
04/05/2011 13:45;T;550;0.240413696;CEN
04/05/2011 13:45;T;550;0.182343647;COR
04/05/2011 13:45;T;550;0.197147667;PAL
04/05/2011 13:45;T;550;0.13166599;LMA
04/05/2011 13:45;T;550;0.110565282;DKS
04/05/2011 13:45;T;550;NA;BB1
04/05/2011 13:45;T;550;NA;BB2
05/05/2011 14:25;T;550;0.149929658;LBO
05/05/2011 14:25;T;550;0.163102567;CEN
05/05/2011 14:25;T;550;0.134103954;COR
05/05/2011 14:25;T;550;0.161790818;PAL
05/05/2011 14:25;T;550;0.168707594;LMA
05/05/2011 14:25;T;550;0.158449739;DKS
05/05/2011 14:25;T;550;NA;BB1
05/05/2011 14:25;T;550;NA;BB2
06/05/2011 13:30;T;550;0.095654942;LBO
06/05/2011 13:30;T;550;0.108038664;CEN
06/05/2011 13:30;T;550;0.119223975;COR
06/05/2011 13:30;T;550;0.132093117;PAL
06/05/2011 13:30;T;550;0.102887385;LMA
06/05/2011 13:30;T;550;0.102294169;DKS
06/05/2011 13:30;T;550;NA;BB1
06/05/2011 13:30;T;550;NA;BB2
07/05/2011 14:15;T;550;0.174135551;LBO
07/05/2011 14:15;T;550;0.175908253;CEN
07/05/2011 14:15;T;550;0.178345725;COR
07/05/2011 14:15;T;550;0.189236209;PAL
07/05/2011 14:15;T;550;0.148097858;LMA
07/05/2011 14:15;T;550;0.111212894;DKS
07/05/2011 14:15;T;550;NA;BB1
07/05/2011 14:15;T;550;NA;BB2
08/05/2011 13:20;T;550;0.103180155;LBO
08/05/2011 13:20;T;550;0.129013479;CEN
08/05/2011 13:20;T;550;0.113328025;COR
08/05/2011 13:20;T;550;0.113395408;PAL
08/05/2011 13:20;T;550;0.057761237;LMA
08/05/2011 13:20;T;550;0.072307855;DKS
08/05/2011 13:20;T;550;NA;BB1
08/05/2011 13:20;T;550;NA;BB2
09/05/2011 14:00;T;550;0.083809406;LBO
09/05/2011 14:00;T;550;0.092008248;CEN
09/05/2011 14:00;T;550;0.090775304;COR
09/05/2011 14:00;T;550;0.082992353;PAL
09/05/2011 14:00;T;550;0.111309573;LMA
09/05/2011 14:00;T;550;0.089088805;DKS
09/05/2011 14:00;T;550;NA;BB1
09/05/2011 14:00;T;550;NA;BB2
10/05/2011 13:05;T;550;0.110109337;LBO
10/05/2011 13:05;T;550;0.112238422;CEN
10/05/2011 13:05;T;550;0.118626811;COR
10/05/2011 13:05;T;550;0.130036891;PAL
10/05/2011 13:05;T;550;0.094462253;LMA
10/05/2011 13:05;T;550;0.092942998;DKS
10/05/2011 13:05;T;550;NA;BB1
10/05/2011 13:05;T;550;NA;BB2
10/05/2011 14:45;T;550;0.096971504;LBO
10/05/2011 14:45;T;550;0.091350958;CEN
10/05/2011 14:45;T;550;0.132206023;COR
10/05/2011 14:45;T;550;0.301129311;PAL
10/05/2011 14:45;T;550;0.074719146;LMA
10/05/2011 14:45;T;550;0.07159926;DKS
10/05/2011 14:45;T;550;NA;BB1
10/05/2011 14:45;T;550;NA;BB2
12/05/2011 14:30;T;550;0.178181231;LBO
12/05/2011 14:30;T;550;0.181458116;CEN
12/05/2011 14:30;T;550;0.175531417;COR
12/05/2011 14:30;T;550;0.174304813;PAL
12/05/2011 14:30;T;550;0.091281615;LMA
12/05/2011 14:30;T;550;0.080755644;DKS
12/05/2011 14:30;T;550;NA;BB1
12/05/2011 14:30;T;550;NA;BB2
15/05/2011 13:25;T;550;0.141813383;LBO
15/05/2011 13:25;T;550;0.149484411;CEN
15/05/2011 13:25;T;550;0.140825719;COR
15/05/2011 13:25;T;550;0.140151039;PAL
15/05/2011 13:25;T;550;0.102144063;LMA
15/05/2011 13:25;T;550;0.100969419;DKS
15/05/2011 13:25;T;550;NA;BB1
15/05/2011 13:25;T;550;NA;BB2
17/05/2011 14:50;T;550;0.094001636;LBO
17/05/2011 14:50;T;550;0.076538146;CEN
17/05/2011 14:50;T;550;0.079800509;COR
17/05/2011 14:50;T;550;0.095882349;PAL
17/05/2011 14:50;T;550;0.072623737;LMA
17/05/2011 14:50;T;550;0.072399639;DKS
17/05/2011 14:50;T;550;NA;BB1
17/05/2011 14:50;T;550;NA;BB2
18/05/2011 13:55;T;550;0.152160555;LBO
18/05/2011 13:55;T;550;0.174260929;CEN
18/05/2011 13:55;T;550;0.18222712;COR
18/05/2011 13:55;T;550;0.176131383;PAL
18/05/2011 13:55;T;550;0.121420145;LMA
18/05/2011 13:55;T;550;0.087560952;DKS
18/05/2011 13:55;T;550;NA;BB1
18/05/2011 13:55;T;550;NA;BB2
19/05/2011 14:40;T;550;0.102643162;LBO
19/05/2011 14:40;T;550;0.108553253;CEN
19/05/2011 14:40;T;550;0.093999997;COR
19/05/2011 14:40;T;550;0.104124263;PAL
19/05/2011 14:40;T;550;0.05820369;LMA
19/05/2011 14:40;T;550;0.06701529;DKS
19/05/2011 14:40;T;550;NA;BB1
19/05/2011 14:40;T;550;NA;BB2
21/05/2011 14:25;T;550;0.128985435;LBO
21/05/2011 14:25;T;550;0.134948596;CEN
21/05/2011 14:25;T;550;0.128869057;COR
21/05/2011 14:25;T;550;0.128558844;PAL
21/05/2011 14:25;T;550;0.167311192;LMA
21/05/2011 14:25;T;550;0.168359131;DKS
21/05/2011 14:25;T;550;NA;BB1
21/05/2011 14:25;T;550;NA;BB2
31/05/2011 13:25;T;550;0.178179801;LBO
31/05/2011 13:25;T;550;0.186435774;CEN
31/05/2011 13:25;T;550;0.181733102;COR
31/05/2011 13:25;T;550;0.183545515;PAL
31/05/2011 13:25;T;550;0.184427366;LMA
31/05/2011 13:25;T;550;0.172074854;DKS
31/05/2011 13:25;T;550;NA;BB1
31/05/2011 13:25;T;550;NA;BB2
01/06/2011 14:05;T;550;0.212502509;LBO
01/06/2011 14:05;T;550;0.237043187;CEN
01/06/2011 14:05;T;550;0.25233233;COR
01/06/2011 14:05;T;550;0.25318107;PAL
01/06/2011 14:05;T;550;0.183013678;LMA
01/06/2011 14:05;T;550;0.148131475;DKS
01/06/2011 14:05;T;550;NA;BB1
01/06/2011 14:05;T;550;NA;BB2
03/06/2011 13:55;T;550;0.162171409;LBO
03/06/2011 13:55;T;550;0.148159742;CEN
03/06/2011 13:55;T;550;0.155640423;COR
03/06/2011 13:55;T;550;0.148547441;PAL
03/06/2011 13:55;T;550;0.10543891;LMA
03/06/2011 13:55;T;550;0.081084184;DKS
03/06/2011 13:55;T;550;NA;BB1
03/06/2011 13:55;T;550;NA;BB2
04/06/2011 14:40;T;550;0.096000001;LBO
04/06/2011 14:40;T;550;0.104565091;CEN
04/06/2011 14:40;T;550;0.107292168;COR
04/06/2011 14:40;T;550;0.108395413;PAL
04/06/2011 14:40;T;550;0.049931459;LMA
04/06/2011 14:40;T;550;0.050901528;DKS
04/06/2011 14:40;T;550;NA;BB1
04/06/2011 14:40;T;550;NA;BB2
11/06/2011 13:05;T;550;0.079570241;LBO
11/06/2011 13:05;T;550;0.081686802;CEN
11/06/2011 13:05;T;550;0.09124162;COR
11/06/2011 13:05;T;550;0.107109718;PAL
11/06/2011 13:05;T;550;0.076995306;LMA
11/06/2011 13:05;T;550;0.07839492;DKS
11/06/2011 13:05;T;550;NA;BB1
11/06/2011 13:05;T;550;NA;BB2
11/06/2011 14:45;T;550;0.065761857;LBO
11/06/2011 14:45;T;550;0.070361413;CEN
11/06/2011 14:45;T;550;0.067171074;COR
11/06/2011 14:45;T;550;0.067963384;PAL
11/06/2011 14:45;T;550;0.052441292;LMA
11/06/2011 14:45;T;550;0.052249324;DKS
11/06/2011 14:45;T;550;NA;BB1
11/06/2011 14:45;T;550;NA;BB2
13/06/2011 14:30;T;550;0.287231863;LBO
13/06/2011 14:30;T;550;0.288065523;CEN
13/06/2011 14:30;T;550;0.28274554;COR
13/06/2011 14:30;T;550;0.278886199;PAL
13/06/2011 14:30;T;550;0.224561229;LMA
13/06/2011 14:30;T;550;0.188573301;DKS
13/06/2011 14:30;T;550;NA;BB1
13/06/2011 14:30;T;550;NA;BB2
14/06/2011 13:35;T;550;0.799831271;LBO
14/06/2011 13:35;T;550;0.936132789;CEN
14/06/2011 13:35;T;550;0.771168053;COR
14/06/2011 13:35;T;550;0.717626989;PAL
14/06/2011 13:35;T;550;0.670756578;LMA
14/06/2011 13:35;T;550;0.711549282;DKS
14/06/2011 13:35;T;550;NA;BB1
14/06/2011 13:35;T;550;NA;BB2
24/06/2011 14:15;T;550;0.381557733;LBO
24/06/2011 14:15;T;550;0.376512945;CEN
24/06/2011 14:15;T;550;0.36278373;COR
24/06/2011 14:15;T;550;0.383438468;PAL
24/06/2011 14:15;T;550;0.409777522;LMA
24/06/2011 14:15;T;550;0.387086034;DKS
24/06/2011 14:15;T;550;NA;BB1
24/06/2011 14:15;T;550;NA;BB2
26/06/2011 14:00;T;550;0.186071843;LBO
26/06/2011 14:00;T;550;0.165716991;CEN
26/06/2011 14:00;T;550;0.177567407;COR
26/06/2011 14:00;T;550;0.164450213;PAL
26/06/2011 14:00;T;550;0.195433587;LMA
26/06/2011 14:00;T;550;0.148584396;DKS
26/06/2011 14:00;T;550;NA;BB1
26/06/2011 14:00;T;550;NA;BB2
27/06/2011 13:05;T;550;0.157919139;LBO
27/06/2011 13:05;T;550;0.13253215;CEN
27/06/2011 13:05;T;550;0.16385518;COR
27/06/2011 13:05;T;550;0.164328381;PAL
27/06/2011 13:05;T;550;0.068068892;LMA
27/06/2011 13:05;T;550;0.066443473;DKS
27/06/2011 13:05;T;550;NA;BB1
27/06/2011 13:05;T;550;NA;BB2
27/06/2011 14:45;T;550;0.077509597;LBO
27/06/2011 14:45;T;550;0.078694485;CEN
27/06/2011 14:45;T;550;0.079000004;COR
27/06/2011 14:45;T;550;0.076207206;PAL
27/06/2011 14:45;T;550;0.038123362;LMA
27/06/2011 14:45;T;550;0.046006847;DKS
27/06/2011 14:45;T;550;NA;BB1
27/06/2011 14:45;T;550;NA;BB2
28/06/2011 13:50;T;550;0.145930827;LBO
28/06/2011 13:50;T;550;0.169487223;CEN
28/06/2011 13:50;T;550;0.162910119;COR
28/06/2011 13:50;T;550;0.151201531;PAL
28/06/2011 13:50;T;550;0.171373308;LMA
28/06/2011 13:50;T;550;0.152624846;DKS
28/06/2011 13:50;T;550;NA;BB1
28/06/2011 13:50;T;550;NA;BB2
01/07/2011 14:20;T;550;0.573035717;LBO
01/07/2011 14:20;T;550;0.586306632;CEN
01/07/2011 14:20;T;550;0.57138288;COR
01/07/2011 14:20;T;550;0.568539739;PAL
01/07/2011 14:20;T;550;0.894583166;LMA
01/07/2011 14:20;T;550;0.902998984;DKS
01/07/2011 14:20;T;550;NA;BB1
01/07/2011 14:20;T;550;NA;BB2
02/07/2011 13:25;T;550;0.129338115;LBO
02/07/2011 13:25;T;550;0.146758988;CEN
02/07/2011 13:25;T;550;0.120756768;COR
02/07/2011 13:25;T;550;0.138100758;PAL
02/07/2011 13:25;T;550;0.162253305;LMA
02/07/2011 13:25;T;550;0.18856591;DKS
02/07/2011 13:25;T;550;NA;BB1
02/07/2011 13:25;T;550;NA;BB2
03/07/2011 14:05;T;550;0.169861525;LBO
03/07/2011 14:05;T;550;0.154897913;CEN
03/07/2011 14:05;T;550;0.154955059;COR
03/07/2011 14:05;T;550;0.151954994;PAL
03/07/2011 14:05;T;550;0.117243342;LMA
03/07/2011 14:05;T;550;0.124279931;DKS
03/07/2011 14:05;T;550;NA;BB1
03/07/2011 14:05;T;550;NA;BB2
04/07/2011 13:10;T;550;0.054483525;LBO
04/07/2011 13:10;T;550;0.040451717;CEN
04/07/2011 13:10;T;550;0.028814318;COR
04/07/2011 13:10;T;550;0.038212668;PAL
04/07/2011 13:10;T;550;0.03309048;LMA
04/07/2011 13:10;T;550;0.050871287;DKS
04/07/2011 13:10;T;550;NA;BB1
04/07/2011 13:10;T;550;NA;BB2
04/07/2011 14:50;T;550;0.061388545;LBO
04/07/2011 14:50;T;550;0.045867156;CEN
04/07/2011 14:50;T;550;0.051034037;COR
04/07/2011 14:50;T;550;0.050875992;PAL
04/07/2011 14:50;T;550;0.018999999;LMA
04/07/2011 14:50;T;550;0.019028984;DKS
04/07/2011 14:50;T;550;NA;BB1
04/07/2011 14:50;T;550;NA;BB2
05/07/2011 13:55;T;550;0.167896703;LBO
05/07/2011 13:55;T;550;0.138633549;CEN
05/07/2011 13:55;T;550;0.137999997;COR
05/07/2011 13:55;T;550;0.138961509;PAL
05/07/2011 13:55;T;550;0.097664915;LMA
05/07/2011 13:55;T;550;0.091945857;DKS
05/07/2011 13:55;T;550;NA;BB1
05/07/2011 13:55;T;550;NA;BB2
06/07/2011 14:40;T;550;0.088725194;LBO
06/07/2011 14:40;T;550;0.066831946;CEN
06/07/2011 14:40;T;550;0.075207897;COR
06/07/2011 14:40;T;550;0.081387758;PAL
06/07/2011 14:40;T;550;0.044308342;LMA
06/07/2011 14:40;T;550;0.043541294;DKS
06/07/2011 14:40;T;550;NA;BB1
06/07/2011 14:40;T;550;NA;BB2
07/07/2011 13:45;T;550;0.245793417;LBO
07/07/2011 13:45;T;550;0.24225843;CEN
07/07/2011 13:45;T;550;0.245271072;COR
07/07/2011 13:45;T;550;0.247643456;PAL
07/07/2011 13:45;T;550;0.158486083;LMA
07/07/2011 13:45;T;550;0.162038311;DKS
07/07/2011 13:45;T;550;NA;BB1
07/07/2011 13:45;T;550;NA;BB2
10/07/2011 14:15;T;550;0.200072348;LBO
10/07/2011 14:15;T;550;0.206884891;CEN
10/07/2011 14:15;T;550;0.203415483;COR
10/07/2011 14:15;T;550;0.20518136;PAL
10/07/2011 14:15;T;550;0.196192458;LMA
10/07/2011 14:15;T;550;0.192982346;DKS
10/07/2011 14:15;T;550;NA;BB1
10/07/2011 14:15;T;550;NA;BB2
12/07/2011 14:00;T;550;0.273650348;LBO
12/07/2011 14:00;T;550;0.277161986;CEN
12/07/2011 14:00;T;550;0.272962868;COR
12/07/2011 14:00;T;550;0.272252262;PAL
12/07/2011 14:00;T;550;0.206670493;LMA
12/07/2011 14:00;T;550;0.208381757;DKS
12/07/2011 14:00;T;550;NA;BB1
12/07/2011 14:00;T;550;NA;BB2
13/07/2011 13:05;T;550;0.192257449;LBO
13/07/2011 13:05;T;550;0.185909525;CEN
13/07/2011 13:05;T;550;0.188256055;COR
13/07/2011 13:05;T;550;0.186900005;PAL
13/07/2011 13:05;T;550;0.129605576;LMA
13/07/2011 13:05;T;550;0.126558557;DKS
13/07/2011 13:05;T;550;NA;BB1
13/07/2011 13:05;T;550;NA;BB2
13/07/2011 14:45;T;550;0.091784261;LBO
13/07/2011 14:45;T;550;0.089174308;CEN
13/07/2011 14:45;T;550;0.091193825;COR
13/07/2011 14:45;T;550;0.094741806;PAL
13/07/2011 14:45;T;550;0.071999997;LMA
13/07/2011 14:45;T;550;0.073508233;DKS
13/07/2011 14:45;T;550;NA;BB1
13/07/2011 14:45;T;550;NA;BB2
16/07/2011 13:35;T;550;0.111614242;LBO
16/07/2011 13:35;T;550;0.099545367;CEN
16/07/2011 13:35;T;550;0.099609606;COR
16/07/2011 13:35;T;550;0.094196498;PAL
16/07/2011 13:35;T;550;0.083799839;LMA
16/07/2011 13:35;T;550;0.115474626;DKS
16/07/2011 13:35;T;550;NA;BB1
16/07/2011 13:35;T;550;NA;BB2
17/07/2011 14:20;T;550;0.101413831;LBO
17/07/2011 14:20;T;550;0.102117747;CEN
17/07/2011 14:20;T;550;0.10195414;COR
17/07/2011 14:20;T;550;0.102394514;PAL
17/07/2011 14:20;T;550;0.147403136;LMA
17/07/2011 14:20;T;550;0.106608868;DKS
17/07/2011 14:20;T;550;NA;BB1
17/07/2011 14:20;T;550;NA;BB2
21/07/2011 13:55;T;550;0.212017149;LBO
21/07/2011 13:55;T;550;0.222272724;CEN
21/07/2011 13:55;T;550;0.217817336;COR
21/07/2011 13:55;T;550;0.221790552;PAL
21/07/2011 13:55;T;550;0.191829294;LMA
21/07/2011 13:55;T;550;0.176616549;DKS
21/07/2011 13:55;T;550;NA;BB1
21/07/2011 13:55;T;550;NA;BB2
23/07/2011 13:45;T;550;0.114205629;LBO
23/07/2011 13:45;T;550;0.128976747;CEN
23/07/2011 13:45;T;550;0.107808977;COR
23/07/2011 13:45;T;550;0.104395412;PAL
23/07/2011 13:45;T;550;0.101191297;LMA
23/07/2011 13:45;T;550;0.102089427;DKS
23/07/2011 13:45;T;550;NA;BB1
23/07/2011 13:45;T;550;NA;BB2
24/07/2011 14:25;T;550;0.147495851;LBO
24/07/2011 14:25;T;550;0.147377104;CEN
24/07/2011 14:25;T;550;0.14646244;COR
24/07/2011 14:25;T;550;0.141744152;PAL
24/07/2011 14:25;T;550;0.171627775;LMA
24/07/2011 14:25;T;550;0.170006737;DKS
24/07/2011 14:25;T;550;NA;BB1
24/07/2011 14:25;T;550;NA;BB2
25/07/2011 13:30;T;550;0.159060657;LBO
25/07/2011 13:30;T;550;0.166341364;CEN
25/07/2011 13:30;T;550;0.162466332;COR
25/07/2011 13:30;T;550;0.164142758;PAL
25/07/2011 13:30;T;550;0.127321184;LMA
25/07/2011 13:30;T;550;0.118083142;DKS
25/07/2011 13:30;T;550;NA;BB1
25/07/2011 13:30;T;550;NA;BB2
26/07/2011 14:15;T;550;0.368702233;LBO
26/07/2011 14:15;T;550;0.379416436;CEN
26/07/2011 14:15;T;550;0.363000005;COR
26/07/2011 14:15;T;550;0.35098049;PAL
26/07/2011 14:15;T;550;0.464942992;LMA
26/07/2011 14:15;T;550;0.437118679;DKS
26/07/2011 14:15;T;550;NA;BB1
26/07/2011 14:15;T;550;NA;BB2
29/07/2011 13:05;T;550;0.237692207;LBO
29/07/2011 13:05;T;550;0.255273104;CEN
29/07/2011 13:05;T;550;0.2894786;COR
29/07/2011 13:05;T;550;0.28987667;PAL
29/07/2011 13:05;T;550;0.337648302;LMA
29/07/2011 13:05;T;550;0.351417184;DKS
29/07/2011 13:05;T;550;NA;BB1
29/07/2011 13:05;T;550;NA;BB2
29/07/2011 14:45;T;550;0.216055527;LBO
29/07/2011 14:45;T;550;0.197021022;CEN
29/07/2011 14:45;T;550;0.231179759;COR
29/07/2011 14:45;T;550;0.173596933;PAL
29/07/2011 14:45;T;550;0.236601323;LMA
29/07/2011 14:45;T;550;0.221027389;DKS
29/07/2011 14:45;T;550;NA;BB1
29/07/2011 14:45;T;550;NA;BB2
30/07/2011 13:50;T;550;0.112461969;LBO
